file_name,page_number,prompt_tokens,output_tokens,total_tokens
MARK_2024.pdf,1,1129,537,1666
MARK_2024.pdf,3,1129,553,1682
MARK_2024.pdf,4,1129,675,1804
MASA_2024.pdf,1,1129,1074,2203
MASA_2024.pdf,2,1129,838,1967
MASA_2023.pdf,1,1129,973,2102
MASA_2023.pdf,2,1129,830,1959
MASB_2023.pdf,1,1129,888,2017
MASB_2023.pdf,2,1129,702,1831
MASB_2022.pdf,1,1129,817,1946
MASB_2022.pdf,2,1129,923,2052
MAXI_2024.pdf,1,1129,929,2058
MAXI_2024.pdf,2,1129,726,1855
MASB_2024.pdf,1,1129,558,1687
MASB_2024.pdf,2,1129,698,1827
MASB_2024.pdf,3,1129,619,1748
MASB_2024.pdf,4,1129,557,1686
MAYA_2022.pdf,1,1129,941,2070
MAYA_2022.pdf,2,1129,914,2043
MAYA_2023.pdf,1,1129,1377,2506
MAYA_2023.pdf,2,1129,1137,2266
MBAP_2022.pdf,1,1129,974,2103
MBAP_2022.pdf,2,1129,779,1908
MBAP_2024.pdf,1,1129,715,1844
MBSS_2022.pdf,1,1129,831,1960
MBAP_2023.pdf,1,1129,1069,2198
MBAP_2023.pdf,2,1129,761,1890
MBSS_2023.pdf,1,1129,845,1974
MBSS_2023.pdf,2,1129,873,2002
MBSS_2024.pdf,1,1129,838,1967
MBSS_2024.pdf,2,1129,821,1950
MBTO_2022.pdf,1,1129,1052,2181
MBTO_2022.pdf,2,1129,845,1974
MCAS_2023.pdf,1,1129,845,1974
MCAS_2024.pdf,1,1129,667,1796
MCAS_2024.pdf,2,1129,595,1724
MDIA_2023.pdf,1,1129,713,1842
MDIA_2022.pdf,1,1129,815,1944
MDKI_2022.pdf,1,1129,719,1848
MDKI_2023.pdf,1,1129,844,1973
MCOL_2023.pdf,1,1129,968,2097
MCOL_2023.pdf,2,1129,823,1952
MDKI_2024.pdf,1,1129,720,1849
MCOL_2024.pdf,1,1129,968,2097
MCOL_2024.pdf,2,1129,1019,2148
MDRN_2022.pdf,1,1129,1278,2407
MDRN_2022.pdf,2,1129,1039,2168
MDRN_2023.pdf,1,1129,1258,2387
MDRN_2023.pdf,2,1129,968,2097
MEGA_2023.pdf,1,1129,950,2079
MEDC_2022.pdf,1,1129,569,1698
MEDC_2022.pdf,2,1129,959,2088
MEDC_2022.pdf,3,1129,846,1975
MEDC_2022.pdf,4,1129,682,1811
MEGA_2024.pdf,1,1129,852,1981
MEGA_2024.pdf,2,1129,831,1960
MEGA_2022.pdf,1,1129,923,2052
MEGA_2022.pdf,2,1129,1002,2131
MEJA_2023.pdf,1,1129,1149,2278
MEJA_2023.pdf,2,1129,890,2019
MERK_2023.pdf,1,1129,889,2018
MEJA_2024.pdf,1,1129,1150,2279
MEJA_2024.pdf,2,1129,976,2105
MERK_2024.pdf,1,1129,915,2044
MENN_2023.pdf,1,1129,946,2075
META_2022.pdf,1,1129,807,1936
META_2022.pdf,2,1129,694,1823
MFIN_2022.pdf,1,1129,966,2095
MFIN_2022.pdf,2,1129,800,1929
MFIN_2023.pdf,1,1129,990,2119
MFIN_2023.pdf,2,1129,815,1944
MFMI_2022.pdf,1,1129,894,2023
META_2023.pdf,1,1129,576,1705
META_2023.pdf,2,1129,563,1692
META_2023.pdf,3,1129,737,1866
MFMI_2023.pdf,1,1129,837,1966
MFMI_2024.pdf,1,1129,938,2067
MGNA_2022.pdf,1,1129,607,1736
MGNA_2023.pdf,1,1129,665,1794
MGRO_2022.pdf,1,1129,776,1905
MGLV_2023.pdf,1,1129,1017,2146
MGLV_2023.pdf,2,1129,950,2079
MGRO_2023.pdf,1,1129,960,2089
MGRO_2023.pdf,2,1129,819,1948
MHKI_2024.pdf,1,1129,818,1947
MICE_2023.pdf,1,1129,1011,2140
MICE_2023.pdf,2,1129,987,2116
MGRO_2024.pdf,1,1129,951,2080
MGRO_2024.pdf,2,1129,816,1945
MIKA_2023.pdf,1,1129,911,2040
MHKI_2023.pdf,1,1129,1093,2222
MHKI_2023.pdf,2,1129,899,2028
MHKI_2023.pdf,3,1129,1042,2171
MIKA_2022.pdf,1,1129,830,1959
MICE_2024.pdf,1,1129,1015,2144
MICE_2024.pdf,2,1129,985,2114
MIKA_2024.pdf,1,1129,888,2017
MIRA_2022.pdf,1,1129,936,2065
MIRA_2022.pdf,2,1129,917,2046
MIRA_2024.pdf,1,1129,938,2067
MIRA_2024.pdf,2,1129,973,2102
MIRA_2023.pdf,1,1129,937,2066
MIRA_2023.pdf,2,1129,858,1987
MITI_2022.pdf,1,1129,819,1948
MINE_2024.pdf,1,1129,507,1636
MINE_2024.pdf,2,1129,621,1750
MINE_2024.pdf,3,1129,587,1716
MINE_2024.pdf,4,1129,516,1645
MINE_2024.pdf,5,1129,564,1693
MINE_2024.pdf,6,1129,488,1617
MITI_2023.pdf,1,1139,672,1811
MITI_2023.pdf,2,1139,498,1637
MITI_2023.pdf,3,1139,741,1880
MKAP_2024.pdf,1,1129,1471,2600
MKAP_2024.pdf,2,1129,985,2114
MKPI_2022.pdf,1,1129,1367,2496
MKPI_2022.pdf,2,1129,760,1889
MKNT_2023.pdf,1,1129,1155,2284
MKNT_2023.pdf,2,1129,1090,2219
MKNT_2023.pdf,3,1129,919,2048
MKNT_2022.pdf,1,1129,1220,2349
MKNT_2022.pdf,2,1129,1111,2240
MKNT_2022.pdf,3,1129,726,1855
MITI_2024.pdf,1,1129,598,1727
MITI_2024.pdf,2,1129,667,1796
MITI_2024.pdf,3,1129,514,1643
MITI_2024.pdf,4,1129,548,1677
MITI_2024.pdf,5,1129,533,1662
MITI_2024.pdf,6,1129,493,1622
MITI_2024.pdf,7,1129,491,1620
MLBI_2022.pdf,1,1129,797,1926
MKPI_2023.pdf,1,1129,1369,2498
MKPI_2023.pdf,2,1129,690,1819
MLIA_2023.pdf,1,1129,1030,2159
MLBI_2024.pdf,1,1129,995,2124
MLBI_2024.pdf,2,1129,902,2031
MLIA_2024.pdf,1,1129,864,1993
MLPL_2022.pdf,1,1129,960,2089
MLPL_2024.pdf,1,1129,904,2033
MKTR_2024.pdf,1,1129,565,1694
MKTR_2024.pdf,2,1129,614,1743
MKTR_2024.pdf,3,1129,515,1644
MKTR_2024.pdf,4,1129,669,1798
MKTR_2024.pdf,5,1129,606,1735
MLPL_2023.pdf,1,1129,981,2110
MLPT_2024.pdf,1,1129,666,1795
MMIX_2022.pdf,2,1129,651,1780
MLPT_2023.pdf,1,1129,943,2072
MMIX_2023.pdf,1,1129,1021,2150
MMIX_2023.pdf,2,1129,804,1933
MMIX_2024.pdf,1,1129,954,2083
MMIX_2024.pdf,2,1129,803,1932
MMLP_2023.pdf,1,1129,1049,2178
MMLP_2023.pdf,2,1129,860,1989
MMLP_2022.pdf,1,1129,977,2106
MMLP_2022.pdf,2,1129,806,1935
MMLP_2022.pdf,3,1129,757,1886
MNCN_2022.pdf,1,1129,1228,2357
MNCN_2022.pdf,2,1129,1005,2134
MOLI_2024.pdf,1,1129,889,2018
MOLI_2022.pdf,1,1129,928,2057
MOLI_2022.pdf,2,1129,837,1966
MOLI_2023.pdf,1,1129,1019,2148
MOLI_2023.pdf,2,1129,1046,2175
MPOW_2022.pdf,1,1129,762,1891
MORA_2024.pdf,1,1129,828,1957
MORA_2024.pdf,2,1129,673,1802
MPMX_2024.pdf,1,1129,1085,2214
MPMX_2024.pdf,2,1129,889,2018
MORA_2023.pdf,1,1129,959,2088
MORA_2023.pdf,2,1129,1110,2239
MPOW_2023.pdf,1,1129,884,2013
MPPA_2022.pdf,1,1129,1914,3043
MPRO_2023.pdf,1,1129,1091,2220
MPPA_2024.pdf,1,1129,971,2100
MPPA_2024.pdf,2,1129,845,1974
MPPA_2023.pdf,1,1129,1033,2162
MPPA_2023.pdf,2,1129,923,2052
MPXL_2024.pdf,1,1129,555,1684
MPXL_2024.pdf,2,1129,778,1907
MRAT_2023.pdf,1,1129,937,2066
MRAT_2023.pdf,2,1129,963,2092
MREI_2022.pdf,1,1129,863,1992
MREI_2023.pdf,1,1129,894,2023
MREI_2024.pdf,1,1129,884,2013
MSIE_2024.pdf,1,1129,1411,2540
MSIE_2024.pdf,2,1129,721,1850
MSIE_2023.pdf,1,1129,1229,2358
MSIE_2023.pdf,2,1129,894,2023
MRAT_2024.pdf,1,1117,1009,2126
MRAT_2024.pdf,2,1129,707,1836
MSIN_2022.pdf,1,1129,1318,2447
MSIN_2022.pdf,2,1129,934,2063
MSIN_2023.pdf,1,1129,1246,2375
MSIN_2023.pdf,2,1129,901,2030
MSKY_2023.pdf,1,1129,811,1940
MSIN_2024.pdf,1,1129,1296,2425
MSIN_2024.pdf,2,1129,643,1772
MSKY_2022.pdf,1,1129,1242,2371
MSKY_2022.pdf,2,1129,923,2052
MSKY_2024.pdf,1,1129,888,2017
MSTI_2023.pdf,1,1129,916,2045
MSTI_2023.pdf,2,1129,993,2122
MSTI_2024.pdf,1,1139,911,2050
MSTI_2024.pdf,2,1139,988,2127
MTDL_2022.pdf,1,1129,963,2092
MTDL_2022.pdf,2,1129,839,1968
MTDL_2022.pdf,3,1129,806,1935
MTDL_2023.pdf,1,1129,1067,2196
MTDL_2023.pdf,2,1129,790,1919
MTDL_2023.pdf,3,1129,798,1927
MTEL_2022.pdf,1,1129,801,1930
MTEL_2022.pdf,2,1129,858,1987
MTEL_2022.pdf,3,1129,788,1917
MTFN_2024.pdf,1,1129,754,1883
MTDL_2024.pdf,1,1129,1069,2198
MTDL_2024.pdf,2,1129,943,2072
MTDL_2024.pdf,3,1129,831,1960
MTDL_2024.pdf,4,1129,806,1935
MTEL_2023.pdf,1,1129,894,2023
MTEL_2023.pdf,2,1129,808,1937
MTEL_2024.pdf,1,1129,796,1925
MTEL_2024.pdf,2,1129,753,1882
MTLA_2023.pdf,1,1129,880,2009
MTLA_2024.pdf,1,1129,1243,2372
MTLA_2024.pdf,2,1129,926,2055
MTPS_2022.pdf,1,1129,1061,2190
MTPS_2022.pdf,2,1129,1005,2134
MTMH_2022.pdf,1,1129,974,2103
MTMH_2022.pdf,2,1129,990,2119
MTMH_2022.pdf,3,1129,1002,2131
MTPS_2024.pdf,1,1129,887,2016
MTMH_2023.pdf,1,1129,1129,2258
MTMH_2023.pdf,2,1129,1016,2145
MTMH_2023.pdf,3,1129,911,2040
MTPS_2023.pdf,1,1129,967,2096
MTPS_2023.pdf,2,1129,1012,2141
MTWI_2022.pdf,1,1129,802,1931
MTWI_2023.pdf,1,1129,832,1961
MTWI_2023.pdf,2,1129,713,1842
MTWI_2024.pdf,1,1129,942,2071
MTWI_2024.pdf,2,1129,792,1921
MYOH_2022.pdf,1,1129,957,2086
MYOH_2022.pdf,2,1129,861,1990
MYOH_2024.pdf,1,1129,1060,2189
MYOH_2024.pdf,2,1129,817,1946
MUTU_2024.pdf,1,1129,608,1737
MUTU_2024.pdf,2,1129,565,1694
MUTU_2024.pdf,3,1129,578,1707
MUTU_2024.pdf,4,1129,594,1723
MYOR_2022.pdf,1,1129,1020,2149
MYOR_2023.pdf,1,1129,1075,2204
NAIK_2024.pdf,1,1129,727,1856
MYOH_2023.pdf,1,1129,963,2092
MYOH_2023.pdf,2,1129,964,2093
MYOH_2023.pdf,3,1129,797,1926
MYOH_2023.pdf,4,1129,879,2008
MYOR_2024.pdf,1,1129,1030,2159
NANO_2023.pdf,1,1129,912,2041
NANO_2022.pdf,1,1129,893,2022
MYTX_2024.pdf,1,1129,867,1996
MYTX_2024.pdf,2,1129,1031,2160
MYTX_2024.pdf,3,1129,955,2084
NASA_2022.pdf,1,1139,1000,2139
NASA_2022.pdf,2,1139,1042,2181
NASI_2022.pdf,1,1129,802,1931
NASA_2024.pdf,1,1129,996,2125
NASA_2024.pdf,2,1129,1037,2166
NATO_2022.pdf,1,1117,958,2075
NASA_2023.pdf,1,1129,999,2128
NASA_2023.pdf,2,1129,1038,2167
NASI_2024.pdf,1,1129,965,2094
NASI_2024.pdf,2,1129,975,2104
NATO_2023.pdf,1,1129,1135,2264
NATO_2023.pdf,2,1129,858,1987
NCKL_2022.pdf,1,1129,547,1676
NCKL_2022.pdf,2,1129,789,1918
NAYZ_2022.pdf,1,1129,931,2060
NAYZ_2022.pdf,2,1129,1076,2205
NELY_2022.pdf,1,1129,823,1952
NCKL_2023.pdf,1,1129,653,1782
NCKL_2023.pdf,2,1129,711,1840
NCKL_2023.pdf,3,1129,611,1740
NETV_2022.pdf,1,1129,938,2067
NELY_2023.pdf,1,1129,918,2047
NELY_2023.pdf,2,1129,984,2113
NETV_2023.pdf,1,1129,1144,2273
NELY_2024.pdf,1,1129,830,1959
NELY_2024.pdf,2,1129,860,1989
NICE_2024.pdf,1,1129,833,1962
NICE_2023.pdf,1,1129,692,1821
NICE_2023.pdf,2,1129,601,1730
NICL_2022.pdf,1,1129,1012,2141
NICL_2022.pdf,2,1129,715,1844
NIKL_2022.pdf,1,1129,986,2115
NICL_2023.pdf,1,1129,1018,2147
NICL_2023.pdf,2,1129,735,1864
NICL_2024.pdf,1,1129,1004,2133
NICL_2024.pdf,2,1129,837,1966
NIKL_2024.pdf,1,1129,1244,2373
NIKL_2024.pdf,2,1129,778,1907
NIKL_2023.pdf,1,1129,1256,2385
NIKL_2023.pdf,2,1129,907,2036
NOBU_2022.pdf,1,1129,838,1967
NOBU_2022.pdf,2,1129,756,1885
NIRO_2022.pdf,1,1129,641,1770
NIRO_2022.pdf,2,1129,778,1907
NIRO_2022.pdf,3,1129,695,1824
NOBU_2023.pdf,1,1129,896,2025
NOBU_2024.pdf,1,1129,772,1901
NOBU_2024.pdf,2,1129,782,1911
NISP_2022.pdf,1,1129,1085,2214
NISP_2022.pdf,2,1129,781,1910
NISP_2022.pdf,3,1129,677,1806
NISP_2022.pdf,4,1129,741,1870
NISP_2022.pdf,5,1129,762,1891
NISP_2024.pdf,1,1129,1098,2227
NISP_2024.pdf,2,1129,844,1973
NISP_2024.pdf,3,1129,690,1819
NISP_2024.pdf,4,1129,765,1894
NISP_2024.pdf,5,1129,720,1849
NISP_2024.pdf,6,1129,905,2034
NPGF_2023.pdf,1,1129,868,1997
NPGF_2022.pdf,1,1129,860,1989
NPGF_2022.pdf,2,1129,967,2096
NRCA_2022.pdf,1,1129,939,2068
NRCA_2024.pdf,1,1129,893,2022
NRCA_2023.pdf,1,1129,977,2106
NPGF_2024.pdf,1,1129,940,2069
NPGF_2024.pdf,2,1129,959,2088
NTBK_2023.pdf,1,1129,953,2082
OASA_2024.pdf,1,1129,1231,2360
NSSS_2022.pdf,1,1129,653,1782
NSSS_2022.pdf,2,1129,930,2059
NSSS_2022.pdf,3,1129,710,1839
NZIA_2022.pdf,1,1129,1285,2414
NZIA_2022.pdf,2,1129,760,1889
OILS_2023.pdf,1,1129,2033,3162
OBMD_2023.pdf,1,1129,1236,2365
OBMD_2023.pdf,2,1129,858,1987
OLIV_2022.pdf,1,1129,954,2083
OLIV_2022.pdf,2,1129,1076,2205
OLIV_2024.pdf,1,1129,920,2049
OBMD_2022.pdf,1,1129,898,2027
OBMD_2022.pdf,2,1129,790,1919
OBMD_2022.pdf,3,1129,702,1831
OBMD_2022.pdf,4,1129,850,1979
OMRE_2023.pdf,1,1129,1227,2356
OMRE_2024.pdf,1,1129,1240,2369
OMRE_2024.pdf,2,1129,1096,2225
OMED_2023.pdf,1,1129,1166,2295
OMED_2023.pdf,2,1129,934,2063
OMED_2023.pdf,3,1129,905,2034
OMED_2023.pdf,4,1129,868,1997
PADI_2023.pdf,1,1129,823,1952
PADI_2023.pdf,2,1129,785,1914
PADI_2024.pdf,1,1129,920,2049
PADI_2024.pdf,2,1129,786,1915
PAMG_2023.pdf,1,1129,1011,2140
PADA_2022.pdf,1,1129,1217,2346
PADA_2022.pdf,2,1129,1022,2151
PAMG_2022.pdf,1,1129,926,2055
PAMG_2022.pdf,2,1129,940,2069
PANI_2024.pdf,1,1129,761,1890
PANI_2023.pdf,1,1129,901,2030
PART_2024.pdf,1,1129,1591,2720
PAMG_2024.pdf,1,1129,954,2083
PAMG_2024.pdf,2,1129,912,2041
PBRX_2022.pdf,1,1129,1775,2904
PBSA_2023.pdf,1,1129,563,1692
PBRX_2023.pdf,1,1129,1706,2835
PBID_2023.pdf,1,1129,889,2018
PBID_2023.pdf,2,1129,756,1885
PBRX_2024.pdf,1,1129,1055,2184
PBRX_2024.pdf,2,1129,811,1940
PDES_2022.pdf,1,1129,998,2127
PEGE_2022.pdf,1,1129,820,1949
PEGE_2022.pdf,2,1129,675,1804
PEGE_2023.pdf,1,1129,833,1962
PEGE_2023.pdf,2,1129,719,1848
PEGE_2024.pdf,1,1129,855,1984
PEGE_2024.pdf,2,1129,760,1889
PDPP_2024.pdf,1,1129,1040,2169
PDPP_2024.pdf,2,1129,1064,2193
PDPP_2024.pdf,3,1129,995,2124
PGJO_2023.pdf,1,1117,1005,2122
PGAS_2022.pdf,1,1129,606,1735
PGAS_2022.pdf,2,1129,859,1988
PGAS_2022.pdf,3,1129,582,1711
PGAS_2022.pdf,4,1129,716,1845
PGAS_2024.pdf,1,1129,578,1707
PGAS_2024.pdf,2,1129,872,2001
PGAS_2024.pdf,3,1129,519,1648
PGAS_2024.pdf,4,1129,867,1996
PGJO_2024.pdf,1,1129,1170,2299
PGJO_2024.pdf,2,1129,784,1913
PGLI_2022.pdf,1,1129,806,1935
PEHA_2024.pdf,1,1129,567,1696
PEHA_2024.pdf,2,1129,639,1768
PEHA_2024.pdf,3,1129,780,1909
PEHA_2024.pdf,4,1129,736,1865
PEHA_2024.pdf,5,1129,807,1936
PEHA_2024.pdf,6,1129,756,1885
PGLI_2023.pdf,1,1129,757,1886
PGUN_2023.pdf,1,1129,935,2064
PGUN_2022.pdf,1,1129,915,2044
PICO_2022.pdf,1,1129,927,2056
PGUN_2024.pdf,1,1129,820,1949
PJAA_2022.pdf,1,1129,813,1942
PJAA_2024.pdf,1,1129,877,2006
PJAA_2023.pdf,1,1129,849,1978
PIPA_2023.pdf,1,1129,911,2040
PIPA_2023.pdf,2,1129,935,2064
PLIN_2023.pdf,1,1129,791,1920
PKPK_2024.pdf,1,1129,1593,2722
PMJS_2022.pdf,1,1129,775,1904
PLIN_2024.pdf,1,1129,848,1977
PMJS_2024.pdf,1,1129,943,2072
PMJS_2023.pdf,1,1129,942,2071
PMJS_2023.pdf,2,1129,903,2032
PMMP_2022.pdf,1,1129,1021,2150
PMMP_2022.pdf,2,1129,844,1973
PMMP_2022.pdf,3,1129,961,2090
PNBN_2024.pdf,1,1129,1129,2258
PNBN_2024.pdf,2,1129,698,1827
PNBN_2023.pdf,1,1129,1205,2334
PNBN_2023.pdf,2,1129,672,1801
PNBN_2023.pdf,3,1129,606,1735
PMMP_2023.pdf,1,1129,1022,2151
PMMP_2023.pdf,2,1129,886,2015
PMMP_2023.pdf,3,1129,1080,2209
PNBS_2022.pdf,1,1129,619,1748
PNGO_2022.pdf,1,1129,805,1934
PNBS_2024.pdf,1,1129,1051,2180
PNBS_2024.pdf,2,1129,872,2001
PNSE_2022.pdf,1,1129,882,2011
PNSE_2023.pdf,1,1129,971,2100
PNLF_2022.pdf,1,1129,985,2114
PNLF_2022.pdf,2,1129,932,2061
PNLF_2022.pdf,3,1117,897,2014
PNLF_2022.pdf,4,1129,926,2055
PNSE_2024.pdf,1,1129,974,2103
PNSE_2024.pdf,2,1129,938,2067
PNIN_2022.pdf,1,1129,992,2121
PNIN_2022.pdf,2,1129,930,2059
PNIN_2022.pdf,3,1129,893,2022
PNIN_2022.pdf,4,1129,931,2060
POLA_2023.pdf,1,1129,981,2110
POLA_2023.pdf,2,1129,1074,2203
POLI_2022.pdf,1,1129,1345,2474
POLI_2022.pdf,2,1129,856,1985
POLA_2024.pdf,1,1129,1201,2330
POLA_2024.pdf,2,1129,1072,2201
POLI_2023.pdf,1,1129,1255,2384
POLI_2023.pdf,2,1129,789,1918
POLU_2023.pdf,1,1129,859,1988
POLU_2022.pdf,1,1129,677,1806
POLU_2022.pdf,2,1129,623,1752
POLU_2022.pdf,3,1129,653,1782
PORT_2022.pdf,1,1129,1842,2971
POLU_2024.pdf,1,1129,524,1653
POLU_2024.pdf,2,1129,534,1663
POOL_2024.pdf,1,1129,1203,2332
POOL_2024.pdf,2,1129,1072,2201
POLY_2023.pdf,1,1129,901,2030
POLY_2023.pdf,2,1129,626,1755
POLY_2023.pdf,3,1129,1021,2150
PORT_2023.pdf,1,1129,1961,3090
PORT_2024.pdf,1,1129,884,2013
PORT_2024.pdf,2,1129,977,2106
POSA_2024.pdf,1,1129,939,2068
POSA_2024.pdf,2,1129,978,2107
POSA_2024.pdf,3,1129,1098,2227
PPGL_2023.pdf,1,1129,1172,2301
PPGL_2023.pdf,2,1129,954,2083
PPGL_2023.pdf,3,1129,836,1965
PPRE_2023.pdf,1,1129,1069,2198
PPRE_2023.pdf,2,1129,1011,2140
PPRE_2022.pdf,1,1129,1047,2176
PPRE_2022.pdf,2,1129,1016,2145
PPRE_2022.pdf,3,1129,965,2094
PPRE_2024.pdf,1,1129,842,1971
PPRO_2022.pdf,1,1129,1028,2157
PPRO_2022.pdf,2,1129,1031,2160
PPRO_2023.pdf,1,1129,1071,2200
PRAY_2022.pdf,1,1129,937,2066
PRAY_2023.pdf,1,1129,658,1787
PRAY_2023.pdf,2,1129,558,1687
PRIM_2023.pdf,1,1129,888,2017
PRDA_2022.pdf,1,1129,652,1781
PRDA_2022.pdf,2,1129,854,1983
PPRO_2024.pdf,1,1129,1005,2134
PPRO_2024.pdf,2,1129,687,1816
PSDN_2023.pdf,1,1129,866,1995
PSAB_2023.pdf,1,1129,1055,2184
PSAB_2023.pdf,2,1129,989,2118
PSAB_2022.pdf,1,1129,1065,2194
PSAB_2022.pdf,2,1129,1044,2173
PSDN_2024.pdf,1,1129,930,2059
PSAB_2024.pdf,1,1129,1079,2208
PSAB_2024.pdf,2,1129,1039,2168
PSKT_2022.pdf,1,1129,825,1954
PSKT_2023.pdf,1,1129,788,1917
PSGO_2022.pdf,1,1129,906,2035
PSGO_2022.pdf,2,1129,986,2115
PSGO_2023.pdf,1,1129,638,1767
PSGO_2023.pdf,2,1129,805,1934
PSKT_2024.pdf,1,1129,776,1905
PTBA_2024.pdf,1,1129,887,2016
PTBA_2022.pdf,1,1129,962,2091
PTBA_2022.pdf,2,1129,698,1827
PTIS_2022.pdf,1,1129,868,1997
PTBA_2023.pdf,1,1129,1060,2189
PTBA_2023.pdf,2,1129,780,1909
PTIS_2023.pdf,1,1129,916,2045
PSSI_2022.pdf,1,1129,1099,2228
PSSI_2022.pdf,2,1129,756,1885
PTIS_2024.pdf,1,1129,845,1974
PTPP_2022.pdf,1,1129,1038,2167
PTPP_2022.pdf,2,1129,876,2005
PTPP_2023.pdf,1,1129,1203,2332
PTPP_2023.pdf,2,1129,1131,2260
PTMP_2023.pdf,1,1129,1369,2498
PTMP_2023.pdf,2,1129,1055,2184
PTPW_2023.pdf,1,1129,686,1815
PTPS_2023.pdf,1,1129,565,1694
PTPW_2022.pdf,1,1129,786,1915
PTSN_2023.pdf,1,1129,746,1875
PTSP_2022.pdf,1,1129,958,2087
PTRO_2023.pdf,1,1129,836,1965
PTRO_2023.pdf,2,1129,1009,2138
PTSP_2023.pdf,1,1129,923,2052
PTPS_2024.pdf,1,1129,554,1683
PTPS_2024.pdf,2,1129,722,1851
PTPS_2024.pdf,3,1129,512,1641
PTPS_2024.pdf,4,1129,727,1856
PTSP_2024.pdf,1,1129,927,2056
PURA_2023.pdf,1,1129,1007,2136
PUDP_2023.pdf,1,1129,805,1934
PUDP_2023.pdf,2,1129,635,1764
PUDP_2023.pdf,3,1129,529,1658
PURE_2023.pdf,1,1129,1294,2423
PURE_2023.pdf,2,1129,1267,2396
PURE_2022.pdf,1,1129,1216,2345
PURE_2022.pdf,2,1129,1166,2295
PURE_2024.pdf,1,1129,1294,2423
PURE_2024.pdf,2,1129,1266,2395
PURI_2022.pdf,1,1129,746,1875
PWON_2023.pdf,1,1129,861,1990
PURI_2024.pdf,1,1129,775,1904
PURI_2024.pdf,2,1129,740,1869
PURI_2023.pdf,1,1129,774,1903
PURI_2023.pdf,2,1129,737,1866
PYFA_2023.pdf,1,1129,870,1999
PWON_2024.pdf,1,1139,1247,2386
PWON_2024.pdf,2,1139,883,2022
PZZA_2023.pdf,1,1129,970,2099
PZZA_2023.pdf,2,1129,906,2035
PZZA_2024.pdf,1,1129,801,1930
PZZA_2024.pdf,2,1129,982,2111
PZZA_2022.pdf,1,1129,951,2080
PZZA_2022.pdf,2,1129,1035,2164
PZZA_2022.pdf,3,1129,1021,2150
RALS_2022.pdf,1,1129,886,2015
RAJA_2022.pdf,1,1129,1231,2360
RAJA_2022.pdf,2,1129,922,2051
RAJA_2022.pdf,3,1129,897,2026
RCCC_2022.pdf,1,1129,1019,2148
RAJA_2023.pdf,1,1129,1159,2288
RAJA_2023.pdf,2,1129,743,1872
RAJA_2023.pdf,3,1129,877,2006
RAJA_2023.pdf,4,1129,908,2037
RDTX_2023.pdf,1,1129,790,1919
RDTX_2024.pdf,1,1129,791,1920
REAL_2022.pdf,1,1129,1682,2811
REAL_2023.pdf,1,1129,859,1988
RCCC_2023.pdf,1,1129,936,2065
RCCC_2023.pdf,2,1129,985,2114
RELI_2023.pdf,1,1129,1161,2290
RELI_2023.pdf,2,1129,777,1906
RELF_2024.pdf,1,1129,1848,2977
RELF_2024.pdf,2,1129,1866,2995
RELF_2023.pdf,1,1129,1085,2214
RELF_2023.pdf,2,1129,1022,2151
